chr	start	end	enhancer	ATAC_ESC	ATAC_EpiLC	ATAC_EpiSC	H3K4me1_ESC	H3K4me1_EpiLC	H3K4me1_EpiSC	H3K4me2_ESC	H3K4me2_EpiLC	H3K4me2_EpiSC	H3K4me3_ESC	H3K4me3_EpiLC	H3K4me3_EpiSC	H3K9me2_ESC	H3K9me2_EpiLC	H3K9me2_EpiSC	H3K9me3_ESC	H3K9me3_EpiLC	H3K9me3_EpiSC	H3K27me2_ESC	H3K27me2_EpiLC	H3K27me2_EpiSC	H3K27me3_ESC	H3K27me3_EpiLC	H3K27me3_EpiSC	mCpG_ESC	mCpG_EpiLC	mCpG_EpiSC	H3K27ac_ESC	H3K27ac_EpiLC	H3K27ac_EpiSC
chr2	59609041	59615043	PGCLC_TSS	25.357	20.5405	28.95	3.934	3.4965	3.4354	29.71	33.92	33.47	62.18	73.48	82.41	0.30075	0.113145	0.30055	0.35765	0.36115	0.35545	1.2965	1.1035	1.0108	0.5546	2.088	0.8437	0.221965	4.8115	6.07645	34.47	29.455	29.095
chr2	59643810	59649810	PGCLC_TSS	8.918	4.122	4.0295	9.1085	10.4645	10.9525	7.8575	4.431	5.317	2.646	1.097	1.01895	0.19096	0.5055	0.2652	0.164345	0.14335	0.3258	0.72735	1.47455	1.3097	0.25025	0.93195	0.4383	9.245	72.055	92.355	4.0555	3.039	5.627
chr2	71870223	71876223	PGCLC_TSS	30.31	18.131	23.36	5.325	6.255	3.443	24.595	25.72	27.12	44.87	41.305	45.925	0.12965	0.121465	0.4899	0.2117	0.7571	0.59185	0.37935	0.996	1.23125	0.40375	1.0593	1.766	0.294685	24.6075	32.39	49.085	23.785	16.1895
chr2	91707519	91713576	PGCLC_TSS	20.0275	15.4855	18.186	2.4625	2.57	2.058	26.09	23.03	25.41	69.665	66.7	77.07	0.1556	0.2517	0.31705	0.32875	0.4163	0.23425	0.2069	0.4491	0.25955	0.4396	0.72515	0.593	0.16405	9.7395	9.3035	36.56	28.91	18.0325
chr2	121503722	121512847	PGCLC_TSS	4.2925	4.0055	2.895	7.613	7.5995	3.348	24.665	21.105	21.325	23.8	17.0905	19.1565	0.3583	0.4722	0.9138	0.2441	0.50735	1.0591	0.4452	0.5438	0.4189	0.257	0.63235	0.27995	7.395	46.74	62.15	11.711	6.338	6.6865
chr2	122231748	122237748	PGCLC_TSS	15.51	20.4275	22.08	4.736	4.468	3.2555	25.285	29.205	32.45	32.175	45.56	48.155	0.59545	0.33905	0.8922	0.4632	0.47585	0.61235	1.3	1.22265	1.1683	4.077	2.1755	3.4775	0.50905	1.426	26.285	3.8635	11.445	7.126
chr2	135645906	135651906	PGCLC_TSS	4.95	1.2611	1.3875	4.156	0.8067	1.1167	12.07	0.51505	0.33075	11.2335	0.2002	0.20025	0.35785	0.7905	0.95375	3.8535	1.9325	1.05785	0.1724	0.38385	0.87015	0.0744	0.43805	0.43465	19.735	84.045	96.025	21.5	1.1236	0.99535
chr2	140392308	140398594	PGCLC_TSS	27.59	25.35	31.115	2.52	1.951	1.996	20.286	16.395	22.77	28.284	37.042	43.34	0.4163	0.4514	0.64785	0.42135	0.2426	0.4416	1.078	0.72675	1.16045	2.04105	1.97105	4.74345	0.504	13.1625	9.7465	4.0555	7.235	3.9965
chr2	152140560	152146560	PGCLC_TSS	15.636	17.0895	18.445	8.5235	7.4325	4.67	30.64	42.475	35.685	36.01	60.185	38.77	0.23335	0.11443	0.6875	0.57525	0.66445	1.0553	1.232	1.673	1.109	18.305	15.5	53.1	0.6771	5.667	12.71	4.1215	7.692	2.93
chr2	154433480	154439494	PGCLC_TSS	25.15	19.8045	26.265	4.3485	3.4	4.255	14.7755	15.5755	16.355	47.064	46.95	56.275	0.17965	0.18639	0.36145	0.2416	0.2123	0.4583	0.17245	0.2431	0.3215	0.6697	0.36415	0.39775	0.056895	19.19	2.8825	34.705	23.9785	19.032
chr2	157594320	157600320	PGCLC_TSS	11.8275	5.535	3.8375	1.57345	2.4255	3.14	13.909	7.39	5.188	34.14	6.0525	3.9615	0.7592	1.31655	1.2295	0.3711	2.8315	3.3955	0.93125	0.87645	1.307	0.5377	0.582	0.47145	5.08355	38.52	92.76	17.1915	4.631	5.405
chr2	163084855	163090855	PGCLC_TSS	14.1125	4.938	2.9585	8.1815	1.963	1.29215	27.955	1.7235	0.79925	32.37	0.80115	0.47885	0.23335	0.857	1.1295	0.37355	2.349	0.92355	0.1348	1.5485	1.00565	0.40245	0.56235	0.5488	2.3915	60.43	91.675	18.51	1.7345	1.3291
chr2	164440186	164446186	PGCLC_TSS	16.5355	13.505	20.3775	8.8685	7.227	6.327	26.135	35.385	37.53	31.065	35.77	49.065	0.1867	0.4094	0.4522	0.5155	0.9247	0.51265	1.633	1.193	1.877	7.323	12.7325	6.011	0.4043	17.43	17.65	9.215	5.298	9.365
chr2	164819685	164825685	PGCLC_TSS	27.6	20.079	19.3275	9.535	7.555	4.155	19.19	15.615	14.085	33.689	28.696	31.149	0.1037	0.5138	0.50675	0.35115	0.36115	0.6893	0.38245	0.4894	0.6165	0.4058	0.50335	0.5341	7.5592	23.4805	53.065	39.275	16.8455	10.356
chr2	172367733	172373733	PGCLC_TSS	15.2915	12.139	14.98	1.8125	2.108	1.3805	20.41	22.17	19.45	89.715	89.2	105.99	0.18385	0.114415	0.2561	0.18825	0.41465	0.5493	0.169285	0.218785	0.2867	0.4802	0.9438	1.0975	0.095035	5.278	10.128	50.375	46.02	37.115
chr2	172546592	172553990	PGCLC_TSS	31.054	20.3635	26.74	5.1805	6.7445	4.237	40.06	47.115	43.93	61.215	43.825	43.78	0.2706	0.18055	0.6608	0.29835	1.05465	1.2769	1.2905	0.8707	0.6908	8.2795	37.125	47.735	0.0043165	5.029	6.3975	12.8675	1.8435	3.716
chr3	10363906	10369906	PGCLC_TSS	11.974	9.799	10.0905	5.649	5.707	2.917	21.21	13.69	18.045	29.09	15.1475	25.116	0.25455	0.54085	0.6164	0.27145	1.01185	0.96035	0.74945	0.7115	0.97585	0.48765	1.4024	0.8648	2.003415	38.05	52.29	25.405	14.3905	10.7785
chr3	30644869	30650869	PGCLC_TSS	38.585	11.192	12.908	3.163	5.443	3.0925	23.345	11.9885	15.0795	38.855	9.3105	9.876	0.12965	0.8141	0.9008	0.37855	0.4847	0.587	0.104085	2.0555	1.921	0.1488	4.788	4.6385	0	59.955	62.095	63.58	1.929	1.9205
chr3	30696843	30702843	PGCLC_TSS	16.4065	2.061	2.0544	6.3745	2.582	1.185	19.28	1.455	0.5145	44.77	0.36565	0.31345	0.3371	1.237	1.2985	0.46075	0.5321	0.52665	0.5004	2.1435	1.6825	0.3314	1.8055	1.0536	6.189435	79.195	95.15	42.315	0.866	1.132
chr3	34647404	34653404	PGCLC_TSS	27.689	22.293	27.335	1.34775	1.7455	1.10025	15.0505	34.675	23.695	72.025	73.16	85.915	0.05186	0.18055	0.23765	0.2446	0.36395	0.59185	0.4107	0.86695	0.38055	0.4701	6.0525	5.5485	0.15285	5.674	15.255	66.475	31.27	37.84
chr3	35751133	35757133	PGCLC_TSS	22.2275	14.715	23.064	4.6165	3.409	2.0465	17.905	16.7	17.815	40.47	48.235	49.615	0.2852	0.156	0.3202	0.2192	0.30055	0.328	0.5518	0.5067	0.5882	0.2604	0.90285	0.64085	0.48475	29.189	24.2245	23.125	23.39	15.885
chr3	37416895	37423311	PGCLC_TSS	38.055	29.2965	40.085	0.9269	0.7387	0.75345	15.41	14.6	14.53	60.115	69.06	77.775	0.12965	0.08735	0.3913	0.3287	0.3325	0.3447	0.19625	0.18361	0.2401	0.56135	0.64885	0.5348	0.02848	12.7865	6.715	28.955	34.065	21.51
chr3	41552730	41558730	PGCLC_TSS	19.153	6.975	1.4858	3.02985	3.1085	0.79135	16.345	8.0765	0.5084	58.365	11.24	0.34825	0.10373	0.79855	1.00195	0.3935	3.3305	2.4965	0.272735	1.2477	1.35105	0.4058	1.1955	0.43835	1.4149	47.84	90.225	50.85	5.7935	1.1822
chr3	41560368	41567919	PGCLC_TSS	31.66	24.55	25.785	2.4565	1.17085	1.00755	27.43	20.575	26.725	42.235	67.68	65.705	0.1947	0.137315	0.27895	0.51555	0.39865	0.23425	0.168035	0.2412	0.39645	0.22795	0.77445	2.2915	0.00992	0.6745	5.284	22.895	45.495	21.085
chr3	52265335	52271335	PGCLC_TSS	17.653	15.18	25.125	2.267	1.6935	1.23545	35.315	29.255	28.66	55.715	89.895	98.76	0.20035	0.14145	0.4066	0.27395	0.41355	0.40925	0.9907	1.1577	1.04985	8.297	3.964	4.1475	0.05242	10.6865	2.115	6.0075	17	21.185
chr3	75645657	75651657	PGCLC_TSS	22.3295	9.2905	3.2623	11.2935	5.2535	4.53	13.715	1.673	1.705	6.5315	0.4501	0.4005	0.32765	0.74815	1.0885	0.86515	4.873	2.582	0.2978	0.2111	0.86255	0.06085	0.50885	0.64085	15.188	80.04	93.75	53.65	12.191	6.3255
chr3	75652731	75658731	PGCLC_TSS	14.584	9.483	4.2245	4.3305	4.3725	4.4145	10.1355	11.265	5.064	38.688	27.875	7.7825	0.25455	0.06865	0.92385	0.42635	0.80345	1.874	0.2383	0.2783	0.8023	0.2232	0.62525	0.7182	2.9525	25.895	88.13	46.63	33.24	8.011
chr3	84209838	84215838	PGCLC_TSS	2.0806	1.69695	1.2483	5.0595	0.9041	1.2995	1.524	0.4081	0.30015	0.5432	0.31345	0.3657	0.35925	0.96095	1.02735	0.1893	0.23985	0.349	2.3295	1.1737	1.1195	0.6946	0.5112	0.7256	41.925	87.54	95.995	2.154	0.34865	1.2765
chr3	84217877	84223889	PGCLC_TSS	6.608	8.0615	7.953	8.799	6.4705	4.319	23.935	25.69	28.935	21.365	26.305	38.02	0.33235	0.31075	0.57355	0.136955	0.2415	0.43245	0.76685	0.72015	1.529	0.36525	0.8518	2.4655	0.24115	36.94	21.125	16.06	18.495	11.6915
chr3	84256812	84262812	PGCLC_TSS	9.847	9.101	11.165	8.4915	9.6645	7.168	26.115	34.68	38.54	25.295	33.845	36.62	0.3512	0.133135	0.7806	0.4358	0.9096	0.8859	1.358	1.03045	1.467	16.595	34.555	35.12	0.75915	31.37	8.757	3.379	1.8885	2.129
chr3	84267791	84273791	PGCLC_TSS	7.9065	7.5535	9.086	11.82	10.545	10.305	12.7705	7.623	7.831	5.7805	1.5663	1.6195	0.44085	1.20015	1.2375	0.388	0.59225	1.2257	2.3195	2.061	2.355	2.419	3.5805	1.12345	13.66495	66.545	79.27	5.7725	2.2545	4.189
chr3	84301809	84307809	PGCLC_TSS	14.285	19.6285	18.482	8.4505	5.783	5.009	21.97	41.465	38.045	14.225	32.58	30.065	0.36065	0.18056	1.0735	0.66745	0.6099	0.8089	1.198	1.12915	1.4605	12.5565	16.87	23.145	1.6131	24.09	19.788	1.5005	1.7025	2.84
chr3	88293838	88299999	PGCLC_TSS	23.205	15.414	22.3495	2.83	2.4382	1.9815	22.25	22.695	21.22	67.14	70.37	81.86	0.1037	0.174745	0.140665	0.21915	0.44225	0.5213	0.1348	0.16185	0.16285	0.4464	0.5175	0.54365	0.01909	12.0405	2.029	56.76	54.89	34.89
chr3	88545300	88551300	PGCLC_TSS	7.9465	12.3185	6.836	14.41	15.665	9.9315	9.444	20.175	8.245	3.5045	8.027	2.3595	0.13435	0.52835	0.53625	0.19175	0.53765	0.4497	1.7745	0.55655	0.74625	0.75415	0.294955	0.55245	12.085	47.55	79.31	5.2735	22.21	6.487
chr3	95238598	95244598	PGCLC_TSS	10.599	12.217	5.6925	10.19	9.7325	4.701	9.367	12.1105	1.629	6.6745	6.172	0.8376	0.38185	0.41475	0.4015	0.30485	0.4191	0.67965	2.0625	2.063	1.391	3.4495	2.322	0.5967	17.869	54.055	80.045	3.389	4.0345	2.063
chr3	97155776	97161776	PGCLC_TSS	26.836	21.6895	27.66	1.8715	2.124	1.308	23.83	21.97	20.06	50.28	54.105	66.525	0.14335	0.2138	0.35395	0.48815	0.5178	0.6667	0.3662	0.43825	0.29205	0.67295	0.6882	0.71085	0.11751	11.8215	9.0245	40.075	28.155	24.725
chr3	102200963	102207693	PGCLC_TSS	20.022	15.2305	21.59	4.9845	4.077	3.055	27.645	32.7	32.17	44.535	52.7	71.795	0.10373	0.224635	0.5795	0.222645	0.44005	0.4658	1.3845	1.03375	0.89025	5.929	12.72	1.05695	0.056965	24.67	13.308	6.0465	5.52	17.66
chr3	103099603	103105603	PGCLC_TSS	28.03	21.7275	25.15	4.504	3.317	2.529	27.7	30.94	35.66	49.215	53.035	57.385	0.20505	0.22885	0.42785	0.3835	0.4494	0.6392	0.7963	0.96795	1.4975	0.33345	4.2095	2.115	0.118945	16.13	6.115	24.55	8.3365	7.498
chr3	103124555	103130555	PGCLC_TSS	23.2945	11.7745	7.378	9.057	12.865	10.5995	21.93	10.379	8.6895	20.148	2.577	1.4885	0.14614	0.6386	0.6659	0.33375	0.5294	1.42965	0.3919	0.55975	0.75805	0.2232	0.4483	0.28365	1.36	37.445	86.045	59.025	13.814	8.3545
chr3	104815242	104821563	PGCLC_TSS	27.487	20.7995	24.6335	7.417	7.2895	6.513	24.225	33.42	31.66	52.48	56.46	67.95	0.264	0.3653	0.61955	0.5693	0.60655	0.4863	0.58	1.14505	0.9075	0.4464	1.654	1.0866	0.54191	19.79	6.525	52.905	15.83	21.455
chr3	107966283	107972283	PGCLC_TSS	15.8485	6.2685	5.775	9.286	5.4995	6.468	8.5795	6.915	3.6225	3.3005	2.185	0.888	0.6176	1.379	1.594	0.30985	0.386	0.9499	1.52795	2.2365	2.2805	0.7814	1.687	1.4335	12.834	56.645	85.655	6.8305	1.7185	1.8945
chr3	107983360	107989453	PGCLC_TSS	16.7335	9.2335	6.7015	7.295	6.3705	3.9575	10.74	8.598	3.5305	6.3975	3.073	1.65455	0.63975	1.5035	1.981	0.58125	0.6181	1.07	0.908	1.1335	2.0685	0.2232	0.4168	0.69835	9.1195	72.505	90.205	8.3205	4.8145	2.483
chr3	108014806	108020973	PGCLC_TSS	30.505	24.481	29.05	6.384	5.994	4.9025	19.905	21.82	26.61	18.591	17.804	22.98	0.22583	0.3969	0.7386	0.1893	0.24705	0.5278	1.1525	1.9135	1.5645	0.8273	1.1979	0.9088	1.9856	25.96	23.22	13.5885	6.1775	6.223
chr3	116856463	116862463	PGCLC_TSS	9.631	2.57935	1.7719	10.2005	3.361	2.1928	13.764	1.5735	0.7332	6.916	0.4205	0.41795	0.6407	1.512	1.287	0.3013	0.61925	0.94995	0.4734	1.4625	1.28645	0.10485	0.8549	0.5083	8.4697	61.3	97.27	29.435	1.3126	0.8318
chr3	116875226	116881226	PGCLC_TSS	1.8524	1.5299	1.2476	0.48405	0.50175	0.4487	0.32195	0.15847	0.5084	0.50465	0.4092	0.3396	1.02515	1.17	1.4265	0.3188	0.26465	0.5035	0.50475	0.34865	0.7203	0.149465	0.1691	0.162065	45.06	64.325	86.695	0.54645	0.54615	0.7547
chr3	135278220	135284260	PGCLC_TSS	9.8085	9.2315	10.452	3.8895	5.027	3.8465	6.6375	4.966	4.4655	5.4495	1.41915	1.602	0.40545	0.597	0.86825	0.45575	0.4246	0.7001	1.624	1.737	1.5665	1.498	1.604	0.52305	11.5525	48.225	61.075	2.9695	2.8995	2.8355
chr3	135345033	135351033	PGCLC_TSS	7.609	5.2465	1.84615	3.754	2.20795	0.8713	12.6005	9.1345	0.69215	18.5175	10.487	0.3805	1.1171	0.88595	1.39685	0.7295	1.409	0.6236	0.87165	1.03935	0.7864	0.257	1.0368	0.5267	7.9115	56.36	89.175	8.2845	2.4695	0.78405
chr3	135482610	135488610	PGCLC_TSS	16.205	18.476	19.148	4.599	3.9815	2.1465	25.06	28.425	27.705	32.725	33.96	36.86	0.17915	0.4181	0.9682	0.4981	0.44115	0.7753	2.0095	1.3145	1.785	3.52	2.2495	2.9575	3.4	22.22	50.225	4.918	6.409	4.456
chr3	138739194	138745194	PGCLC_TSS	18.1505	17.699	21.732	3.929	3.29405	2.8475	27.5	26.59	26.76	41.56	67.11	65.4	0.15325	0.27545	0.91205	0.53895	0.386	0.6516	1.01325	0.9406	1.26325	12.929	3.608	7.867	0.85055	12.6518	19.457	5.695	27.28	14.742
chr3	138806873	138812873	PGCLC_TSS	5.166	3.9205	3.2285	6.4065	4.431	3.2185	4.233	2.0865	2.3095	2.398	0.8297	0.357	0.54455	0.9983	0.8415	0.3985	0.46375	0.65975	2.199	0.6353	0.51625	5.938	0.4703	0.32045	15.48	76.25	95.21	1.6065	1.888	2.991
chr3	138857492	138863492	PGCLC_TSS	5.208	5.1977	2.57475	2.484	3.36	2.836	1.978	1.7751	1.584	0.9131	0.41785	0.24555	0.71425	1.04485	1.0809	0.2645	0.36115	0.7701	1.678	0.87905	0.7386	3.899	0.63705	0.27625	18.78	63.8	90.775	0.94685	1.89425	2.2195
chr3	153941632	153947632	PGCLC_TSS	30.285	21.383	29.265	3.1465	3.304	3.072	19.06	19.555	21.795	43.09	35.62	46.105	0.3847	0.328265	0.58615	0.3013	0.29225	0.4066	0.34175	0.50985	0.83065	0.372	0.59695	1.157	0.07275	9.5545	6.386	30.05	16.31	17.35
chr4	5641120	5647120	PGCLC_TSS	19.42	16.3435	19.505	3.626	3.8935	2.8525	16.0355	16.021	17.222	35.659	36.2535	40.897	0.5162	0.36405	0.713	0.40595	0.5459	0.3985	0.77125	1.25085	1.0263	0.34495	1.7147	1.20795	1.691045	19.3091	22.58	9.9285	7.9825	6.9175
chr4	5721311	5727311	PGCLC_TSS	3.6655	1.86935	1.12375	2.1655	1.4265	0.92895	2.7315	0.8584	0.8886	0.7883	0.20895	0.15675	0.40545	0.849	0.6592	0.21965	0.5128	0.3258	1.3785	0.8259	0.751	0.71765	0.5301	0.24895	26.745	79.795	89.68	0.53325	0.93555	0.92155
chr4	5769878	5775878	PGCLC_TSS	1.2439	1.38045	1.283	0.41665	0.6012	0.6175	0.2862	0.35	0.1458	0.28735	0.20895	0.209	0.64685	1.326	1.137	1.0217	0.86585	0.4777	0.7048	0.7005	0.58225	0.3395	0.21625	0.2674	56.235	92.065	95.38	0.4345	0.80165	0.79465
chr4	11153430	11159430	PGCLC_TSS	22.53	17.4265	20.038	3.233	5.3985	3.457	23.935	23.795	28.15	52.01	47.605	55.48	0.2569	0.2496	0.28285	0.3412	1.3265	0.63005	0.75545	0.7611	0.54865	0.49375	0.85745	0.65195	0.10704	15.385	13.235	37.7	37.055	28.755
chr4	11383679	11389783	PGCLC_TSS	12.9955	28.3615	29.2105	7.4685	1.05235	1.387	22.98	28.075	28.435	17.775	79.525	85.72	0.09428	0.10984	0.30685	0.82985	0.31213	0.53045	0.5148	0.4248	0.45135	23.06	1.109	10.9	1.05115	5.53	4.3705	1.0416	50.97	35.025
chr4	14927660	14933660	PGCLC_TSS	12.7085	12.2115	15.684	2.9565	2.718	1.4035	12.33	12.635	11.3635	17.435	23.22	17.625	0.20745	0.2101	0.5559	0.37855	0.4439	0.40655	0.73365	1.033	0.9321	8.943	11.864	15.4045	1.29025	58.51	31.71	1.3625	1.726	1.2485
chr4	45823923	45829923	PGCLC_TSS	10.6845	12.671	12.808	3.6895	4.5195	4.2005	13.8285	19.4505	20.795	16.3	24.541	20.239	0.4012	0.35695	0.95915	1.1215	0.456	1.217	0.48785	0.5796	0.9493	21.46	31.955	48.375	5.50305	43.36	61.06	1.2113	2.3433	1.1762
chr4	53437412	53443683	PGCLC_TSS	25.17	20.2435	25.31	2.181	2.024	1.7005	27.06	23.84	28.45	68.77	68.14	73.13	0.2027	0.170135	0.36025	0.1644	0.3612	0.5547	0.88795	0.48685	0.9207	0.8455	4.063	3.779	0.080935	19.96	14.6725	31.275	14.74	13.035
chr4	53532611	53538611	PGCLC_TSS	1.40935	0.87755	0.94375	0.48885	0.19515	0.36555	0.38812	0.19152	0.147	0.270735	0.1567	0.068795	0.66	0.8666	0.7661	0.1644	0.24045	0.2935	0.73425	0.7653	0.4808	0.4058	0.4632	0.121565	48.405	89.75	91.925	0.395	0.24405	0.59935
chr4	53823044	53829044	PGCLC_TSS	10.6545	8.5575	10.995	2.822	2.456	1.5885	14.02	12.6915	14.2625	29.8965	31.703	34.855	0.56335	0.36405	0.80575	0.30135	0.2702	0.3942	1.16865	1.448	1.0895	0.6398	1.6765	1.88515	0.86975	18.84	41.125	6.032	6.1845	4.4495
chr4	56862154	56868188	PGCLC_TSS	30.68	29.415	36.245	4.55	3.7005	3.7305	24.695	17.3315	19.7125	33.955	40.3405	44.58	0.1815	0.200515	0.54765	0.30135	0.2382	0.38505	1.8661	0.90325	0.4714	2.3043	1.75325	0.83385	1.25615	17.0175	20.955	4.86	7.6835	7.0265
chr4	59961293	59967293	PGCLC_TSS	18.271	11.3031	11.7815	8.076	7.974	9.454	9.9325	7.9125	13.765	4.507	2.359	5.732	0.4229	0.3807	0.59045	1.5375	3.5695	1.147	0.353	0.20472	0.5103	0.14205	0.51515	0.2431	2.439	29.665	21.575	31.535	35.195	26.285
chr4	60000437	60006548	PGCLC_TSS	1.113565	1.48995	1.2199	0.3838	0.3066	0.65805	0.1431	0.18355	0.4288	0.31545	0.4022	0.45455	1.444	1.08485	1.269	0.9155	1.12605	0.5574	0.9782	0.82655	1.103	0.25365	0.47585	0.3153	38.64	82.015	88.335	0.2818	0.90645	1.182
chr4	62467887	62473887	PGCLC_TSS	4.8705	5.297	5.544	2.5545	2.533	1.913	12.4055	13.15	15.11	16.63	26.595	28.065	0.66145	0.78715	1.1	0.5389	0.44665	0.4389	1.3225	0.95585	1.0753	0.991	0.52065	0.64385	8.496	30.95	94.325	3.465	8.657	4.5925
chr4	62477052	62483052	PGCLC_TSS	12.441	16.55	15.269	4.362	2.898	3.2545	17.83	17.37	21.235	25.18	40.495	40.005	0.4149	0.264995	0.7307	0.645	0.3893	0.5547	1.315	1.1455	1.20455	10.0085	5.6105	9.378	4.4863	15.6765	39.38	1.5065	6.961	4.122
chr4	72197152	72203919	PGCLC_TSS	29.487	25.8985	34.675	2.2582	1.231	1.03685	31.61	25.96	26.41	47.345	77.465	86.725	0.1367	0.11443	0.3123	0.5678	0.38875	0.33119	1.5331	0.8061	0.9557	3.6895	9.601	2.79935	0.047745	1.134	5.9455	7.8875	12.7905	16.24
chr4	83276407	83282407	PGCLC_TSS	4.602	2.2205	1.90965	6.9595	1.851	1.14475	5.276	0.81685	0.5801	2.722	0.2002	0.30475	0.3017	0.86615	0.83325	0.3487	0.4825	0.61935	1.509	1.00585	1.0531	0.4579	0.34605	0.60405	10.182	84.525	89.465	3.207	1.529	1.6575
chr4	83321189	83327255	PGCLC_TSS	26.32	26.19	31.235	5.39	2.556	2.2255	22.095	23.235	26.655	60.475	52.92	54.09	0.28055	0.18305	0.44275	0.3108	0.5404	0.4206	0.53925	0.70525	1.205	0.4092	1.24125	1.994	0.695755	25.195	22.01	32.63	17.993	11.579
chr4	85202125	85208534	PGCLC_TSS	25.5285	17.9435	17.348	4.831	2.711	2.0155	21.745	19.665	26.655	56.345	48.895	40.25	0.3088	0.191815	0.8991	0.178795	0.3612	0.45185	0.68915	1.1355	1.07355	0.45385	4.4165	19.33	0.08006	21.62	20.268	38.505	8.271	2.852
chr4	91310403	91316403	PGCLC_TSS	2.5414	2.562	2.20215	1.971	2.171	3.638	0.924	0.7792	1.3675	0.368	0.3134	0.7662	0.364	0.7784	0.9147	0.3586	0.20955	0.47555	1.04075	0.7293	0.6165	0.5208	0.202935	0.277	30.105	74.695	93.75	0.474	1.1335	1.981
chr4	91369034	91379496	PGCLC_TSS	7.3006	9.5925	9.4975	4.2465	4.876	4.0045	15.159	20.791	22.481	10.9625	19.3055	19.5865	0.2994	0.22255	0.55	0.48065	0.69205	0.7486	0.7744	0.63975	1.2004	13.47	28.745	24.095	19.575	43.79	49.31	1.01725	1.0112	0.97095
chr4	91396984	91402984	PGCLC_TSS	14.1275	15.124	10.418	5.579	4.831	3.647	21.825	28.03	29.53	18.745	26.845	27.315	0.3512	0.2829	0.69575	0.41593	0.4301	0.7055	0.93075	0.9142	1.7665	2.9095	4.771	8.3955	0.40089	24.1845	8.626	5.2035	8.108	4.9385
chr4	95964239	95970368	PGCLC_TSS	14.846	19.2945	26.496	2.9185	2.7455	1.6805	14.838	15.3045	19.565	19.6865	42.25	39.66	0.90235	0.38695	0.73385	0.78545	0.33085	0.58645	1.0965	0.49775	0.45835	4.49	0.9007	1.1905	5.24855	15.05	12.069	2.899	13.8	7.647
chr4	98723747	98736202	PGCLC_TSS	4.482	2.6525	2.51605	8.6375	9.9455	4.597	20.705	14.1935	13.1585	33.365	10.3095	11.957	0.198	0.6153	0.9582	0.4871	2.059	6.047	0.263345	0.38065	0.50205	0.3517	0.4601	0.4236	4.9968	63.245	66.29	26.455	20.34	11.8975
chr4	116717947	116723968	PGCLC_TSS	23.775	23.35	32.28	4.4575	4.148	3.0495	23.875	24.79	26.76	43.72	45.74	54.96	0.124	0.1955	0.3025	0.39545	0.53765	0.4502	0.67695	0.7389	0.354	0.3314	0.8421	0.60405	0.92954	17.69	14.703	16.39	14.256	19.392
chr4	116738682	116744682	PGCLC_TSS	3.57245	2.2775	1.40115	6.745	2.991	0.98575	5.2175	1.1978	0.6113	3.259	0.20895	0.45275	0.322	1.1225	1.1166	0.26245	0.7306	1.8225	0.95625	0.7357	0.66785	0.42405	0.30515	0.32415	30.145	74.925	97.535	6.751	2.737	2.049
chr4	122992943	122999098	PGCLC_TSS	30.415	27.805	32.885	2.8785	2.6435	2.02855	36.37	37.38	30.07	58.875	77.645	82.035	0.16975	0.2517	0.5166	0.35365	0.6176	0.5574	1.56435	0.8926	0.86445	4.83265	3.3583	1.14555	0.102195	7.7265	2.866	10.2635	18.095	36.77
chr4	125487699	125493699	PGCLC_TSS	18.4965	13.907	18.904	6.2395	2.665	2.556	36.655	38.715	41.53	65.1	100.37	100.88	0.20698	0.09733	0.34375	0.4174	0.8222	0.6764	1.9565	1.2863	0.90675	11.145	21.07	15.39	0.13715	4.9445	9.3275	16.735	22.75	26.95
chr4	126465583	126471583	PGCLC_TSS	37.745	31.17	42.8	3.627	4.479	3.8335	21.16	21.89	24.02	47.585	49.72	53.99	0.140045	0.09153	0.288	0.46675	0.4494	0.1804	0.43455	0.472115	0.37815	0.32265	0.6465	0.7641	0.13823	24.0025	11.1895	39.96	36.64	33.77
chr4	127055986	127064152	PGCLC_TSS	5.54885	5.0699	4.7015	5.1385	3.0715	2.032	20.64	13.039	11.335	46.31	33.0425	38.161	0.27105	0.3977	0.6871	0.2386	0.3915	0.7028	0.427	0.1343	0.2242	0.278	0.71245	0.523	11.9339	38.2655	56.92	18.7815	9.626	7.78285
chr4	127166203	127175879	PGCLC_TSS	5.281	3.8075	3.532	15.13	9.9205	4.455	14.755	6.872	5.9605	11.6715	3.2065	3.87645	0.31685	0.63485	0.847	0.48065	0.60325	0.64355	1.527	1.312	1.439	0.5208	14.959	14.74	1.9935	40.735	51.64	10.7055	0.88835	1.0316
chr4	127191612	127197612	PGCLC_TSS	5.1405	2.9437	2.70115	18.56	5.287	3.28	15.155	2.064	2.1943	7.7365	0.45095	0.9319	0.661	2.8005	1.5955	0.21915	0.7913	0.9058	1.6225	2.794	1.7985	0.53495	2.5245	0.6092	21.525	80.04	94.025	14.045	1.5725	1.9255
chr4	129555372	129561391	PGCLC_TSS	5.2805	4.75	3.58805	11.21	6.0705	5.2995	7.638	3.151	3.3695	3.056	1.06665	0.78975	0.65675	1.881	1.999	0.24655	0.62255	0.7351	2.677	2.845	2.9175	2.6465	3.605	2.341	17.165	87.675	85.85	3.5195	1.963	2.013
